event_id,event_ts,event_date,event_hour,app_id,team_id,service_name,environment,region,endpoint,event_type,severity,status_code,response_time_ms,bytes_in,bytes_out,request_id,trace_id,session_id,user_type,channel,dependency,deployment_id,build_version,host,pod_name,retry_count,error_code,is_sla_breach,message
a3278186-2edc-48c0-a3de-3709255ec5fe,2026-02-01T16:42:22,2026-02-01,16,datalake-ingest,team_data,ingest,preprod,eu-central-1,/ingest,business_event,INFO,200,559,11961,14573,req-20260201-00000000,trace-145052,sess-133570,anonymous,web,postgres,dep-datalake-ingest-003,v3.3.3,host-015,pod-datalake-ingest-03,1,,true,INFO on datalake-ingest /ingest
b09ff132-09e8-4963-b4ba-489579d33a63,2026-02-01T15:22:13,2026-02-01,15,datalake-ingest,team_data,ingest,preprod,eu-central-1,/ingest,business_event,INFO,200,597,17438,16676,req-20260201-00000001,trace-580100,sess-003010,customer,api,none,dep-datalake-ingest-004,v4.3.5,host-044,pod-datalake-ingest-02,2,,true,INFO on datalake-ingest /ingest
88a11016-e2bc-4cb5-865e-34f66a42e603,2026-02-01T05:45:30,2026-02-01,05,mobile-backend,team_mobile,push,prod,eu-central-1,/notifications/push,http_request,INFO,200,717,9879,42074,req-20260201-00000002,trace-532324,sess-159638,employee,mobile,kafka,dep-mobile-backend-003,v3.6.9,host-021,pod-mobile-backend-09,0,,true,INFO on mobile-backend /notifications/push
feb9be4f-faab-475e-9932-9c7e8995f1de,2026-02-01T11:48:07,2026-02-01,11,crm-sync,team_support,sync,prod,eu-west-3,/sync,job_step,INFO,200,818,1998,15985,req-20260201-00000003,trace-920660,sess-148730,customer,web,none,dep-crm-sync-001,v1.2.1,host-063,pod-crm-sync-02,1,,false,INFO on crm-sync /sync
13fe791d-d7ed-4f62-9549-80ef53edbf41,2026-02-01T17:18:16,2026-02-01,17,auth-service,team_identity,login,prod,eu-central-1,/login,dependency_call,ERROR,500,1112,13174,44219,req-20260201-00000004,trace-681447,sess-097890,anonymous,batch,postgres,dep-auth-service-004,v4.2.8,host-032,pod-auth-service-04,0,,true,ERROR on auth-service /login
19f88db9-11f1-4106-9176-c90e21772d39,2026-02-01T00:45:57,2026-02-01,00,fraud-detector,team_risk,fraud-check,prod,eu-west-1,/fraud/check,http_request,INFO,200,559,2029,15203,req-20260201-00000005,trace-070675,sess-008235,service_account,web,partner_api,dep-fraud-detector-002,v2.5.0,host-031,pod-fraud-detector-05,3,,true,INFO on fraud-detector /fraud/check
e133298c-38b6-448e-9c61-02ffeca99a4a,2026-02-01T19:37:58,2026-02-01,19,identity-portal,team_identity,token,prod,eu-west-3,/token,business_event,INFO,200,1051,6339,6381,req-20260201-00000006,trace-101640,sess-172749,anonymous,api,hdfs,dep-identity-portal-004,v4.3.6,host-053,pod-identity-portal-08,0,,true,INFO on identity-portal /token
448d9ad0-eb30-419d-82ad-947f00edefea,2026-02-01T23:47:29,2026-02-01,23,datalake-ingest,team_data,ingest,prod,eu-west-1,/ingest,job_step,ERROR,503,986,6378,12665,req-20260201-00000007,trace-562337,sess-117602,employee,batch,redis,dep-datalake-ingest-001,v1.3.8,host-036,pod-datalake-ingest-08,1,HTTP_500,true,ERROR on datalake-ingest /ingest
78ba2f7b-0c3c-4a2e-85ca-3d19a5f3ed8f,2026-02-01T16:08:02,2026-02-01,16,billing-worker,team_payments,refund,prod,eu-west-1,/refund,business_event,WARN,400,424,16013,31746,req-20260201-00000008,trace-224131,sess-105131,customer,mobile,hdfs,dep-billing-worker-001,v1.1.8,host-001,pod-billing-worker-07,2,,false,WARN on billing-worker /refund
aafdda2e-145f-4ba2-b1b3-961a919e8935,2026-02-01T10:23:08,2026-02-01,10,notification-api,team_mobile,email,prod,eu-west-1,/notifications/email,dependency_call,INFO,200,562,7233,4032,req-20260201-00000009,trace-607315,sess-192870,customer,api,postgres,dep-notification-api-004,v4.0.4,host-007,pod-notification-api-10,3,,false,INFO on notification-api /notifications/email
5629d490-12e4-4a91-928e-99449b6632ac,2026-02-01T19:20:15,2026-02-01,19,ticketing-api,team_support,ticket,prod,eu-central-1,/tickets,http_request,INFO,200,799,7807,26661,req-20260201-00000010,trace-125711,sess-149337,employee,web,partner_api,dep-ticketing-api-002,v2.1.5,host-011,pod-ticketing-api-07,2,,false,INFO on ticketing-api /tickets
d85a20e4-1cdc-4714-abea-a40a404cd36b,2026-02-01T07:26:12,2026-02-01,07,risk-engine,team_risk,score,prod,eu-west-3,/risk/score,business_event,INFO,201,178,4388,44219,req-20260201-00000011,trace-676857,sess-078643,anonymous,api,postgres,dep-risk-engine-003,v3.4.1,host-002,pod-risk-engine-08,0,,false,INFO on risk-engine /risk/score
ef96549c-39a7-4a84-88db-a3f63017ca8f,2026-02-01T19:34:28,2026-02-01,19,billing-worker,team_payments,refund,prod,eu-west-3,/refund,dependency_call,INFO,200,336,5269,28916,req-20260201-00000012,trace-874245,sess-142402,service_account,web,none,dep-billing-worker-001,v1.1.8,host-071,pod-billing-worker-05,0,,false,INFO on billing-worker /refund
e692b5b3-5c99-4f66-a01c-8b6d24e2c080,2026-02-01T09:37:44,2026-02-01,09,auth-service,team_identity,login,prod,eu-west-3,/login,dependency_call,INFO,200,390,19919,14003,req-20260201-00000013,trace-752471,sess-089885,employee,api,partner_api,dep-auth-service-001,v1.2.8,host-063,pod-auth-service-05,0,,true,INFO on auth-service /login
48f9b6a0-aa0e-424c-844e-4e5581f47268,2026-02-01T23:05:36,2026-02-01,23,billing-worker,team_payments,refund,prod,eu-west-1,/refund,business_event,INFO,200,372,18177,46446,req-20260201-00000014,trace-448463,sess-147039,customer,web,postgres,dep-billing-worker-002,v2.1.9,host-020,pod-billing-worker-09,0,,false,INFO on billing-worker /refund
b45918e1-b4e0-41d0-b76f-1ac4819d382b,2026-02-01T21:12:30,2026-02-01,21,fraud-detector,team_risk,fraud-check,prod,eu-west-1,/fraud/check,dependency_call,INFO,200,389,12048,2814,req-20260201-00000015,trace-942591,sess-093798,employee,mobile,none,dep-fraud-detector-004,v4.5.1,host-014,pod-fraud-detector-06,3,,false,INFO on fraud-detector /fraud/check
f6597ac1-0da0-4986-9b80-ba10713d3307,2026-02-01T05:37:37,2026-02-01,05,crm-sync,team_support,sync,prod,eu-central-1,/sync,dependency_call,ERROR,500,4101,13591,44103,req-20260201-00000016,trace-906037,sess-192691,employee,api,redis,dep-crm-sync-004,v4.2.7,host-014,pod-crm-sync-07,0,,true,ERROR on crm-sync /sync
8c3fb984-1ed9-463c-a227-314e4b295e2d,2026-02-01T08:05:54,2026-02-01,08,notification-api,team_mobile,email,prod,eu-west-3,/notifications/email,job_step,INFO,200,861,7404,1750,req-20260201-00000017,trace-692095,sess-050628,anonymous,api,kafka,dep-notification-api-004,v4.0.4,host-009,pod-notification-api-05,2,,false,INFO on notification-api /notifications/email
