event_id,event_ts,event_date,event_hour,app_id,team_id,service_name,environment,region,endpoint,event_type,severity,status_code,response_time_ms,bytes_in,bytes_out,request_id,trace_id,session_id,user_type,channel,dependency,deployment_id,build_version,host,pod_name,retry_count,error_code,is_sla_breach,message
79567998-976c-4685-b860-94428be36b56,2026-02-19T16:10:29,2026-02-19,16,risk-engine,team_risk,score,prod,eu-west-1,/risk/score,business_event,INFO,200,5,4505,43671,req-20260219-00000000,trace-079289,sess-131976,employee,web,none,dep-risk-engine-001,v1.4.2,host-040,pod-risk-engine-11,1,,false,INFO on risk-engine /risk/score
9f42d711-cfcc-4b55-a5dd-b272c37353c2,2026-02-19T00:00:16,2026-02-19,00,ticketing-api,team_support,ticket,prod,eu-west-1,/tickets,job_step,INFO,200,225,8312,29468,req-20260219-00000001,trace-067079,sess-156341,service_account,batch,kafka,dep-ticketing-api-003,v3.1.3,host-074,pod-ticketing-api-06,0,,false,INFO on ticketing-api /tickets
077505cc-344e-4f1e-91d3-73a24a08518f,2026-02-19T18:40:35,2026-02-19,18,payment-api,team_payments,checkout,preprod,eu-west-1,/checkout,business_event,INFO,200,183,8720,28482,req-20260219-00000002,trace-381910,sess-132154,anonymous,mobile,none,dep-payment-api-004,v4.0.1,host-027,pod-payment-api-04,2,,false,INFO on payment-api /checkout
44d0ee0f-bd68-4e52-bf5d-66c7c93f3cc1,2026-02-19T05:54:46,2026-02-19,05,crm-sync,team_support,sync,prod,eu-central-1,/sync,http_request,WARN,400,383,12506,680,req-20260219-00000003,trace-460515,sess-026456,service_account,web,hdfs,dep-crm-sync-004,v4.2.7,host-080,pod-crm-sync-03,3,HTTP_500,false,WARN on crm-sync /sync
3485196c-809b-4310-8be2-48974417e75b,2026-02-19T09:38:25,2026-02-19,09,datalake-ingest,team_data,ingest,prod,eu-west-3,/ingest,dependency_call,INFO,200,49,18716,36655,req-20260219-00000004,trace-382612,sess-019863,anonymous,web,redis,dep-datalake-ingest-002,v2.3.5,host-005,pod-datalake-ingest-09,0,,false,INFO on datalake-ingest /ingest
75059e54-8db5-4558-9b21-ea5004925bf1,2026-02-19T03:42:34,2026-02-19,03,metrics-api,team_data,metrics,prod,eu-central-1,/metrics,http_request,WARN,401,341,17912,48683,req-20260219-00000005,trace-253347,sess-075989,customer,web,kafka,dep-metrics-api-002,v2.4.9,host-059,pod-metrics-api-04,0,DEPENDENCY_DOWN,false,WARN on metrics-api /metrics
c6927359-f5d6-4d80-ae17-74a1dae31d39,2026-02-19T18:32:47,2026-02-19,18,billing-worker,team_payments,refund,prod,eu-central-1,/refund,http_request,INFO,201,422,431,20360,req-20260219-00000006,trace-197632,sess-144941,anonymous,mobile,kafka,dep-billing-worker-002,v2.1.9,host-031,pod-billing-worker-08,3,,false,INFO on billing-worker /refund
5905be82-93dc-422b-bf98-a0474601fc24,2026-02-19T01:21:05,2026-02-19,01,fraud-detector,team_risk,fraud-check,prod,eu-west-1,/fraud/check,http_request,INFO,200,252,5628,17328,req-20260219-00000007,trace-758148,sess-012029,service_account,mobile,partner_api,dep-fraud-detector-001,v1.5.9,host-052,pod-fraud-detector-03,0,,false,INFO on fraud-detector /fraud/check
6c56332e-c352-408c-bb21-16d8f2f621df,2026-02-19T23:31:13,2026-02-19,23,billing-worker,team_payments,refund,prod,eu-west-3,/refund,job_step,INFO,200,5,7820,49181,req-20260219-00000008,trace-332430,sess-052003,service_account,web,redis,dep-billing-worker-004,v4.1.1,host-013,pod-billing-worker-01,1,,false,INFO on billing-worker /refund
2829aebd-1db0-4a54-85bf-463f5805511a,2026-02-19T01:57:59,2026-02-19,01,mobile-backend,team_mobile,push,preprod,eu-west-3,/notifications/push,business_event,ERROR,502,2231,13136,25185,req-20260219-00000009,trace-831555,sess-008256,anonymous,web,kafka,dep-mobile-backend-002,v2.6.9,host-065,pod-mobile-backend-01,1,DEPENDENCY_DOWN,true,ERROR on mobile-backend /notifications/push
630d0bab-f0a8-43cb-b2bb-0c81ee2b1e07,2026-02-19T23:42:55,2026-02-19,23,auth-service,team_identity,login,prod,eu-west-1,/login,http_request,INFO,200,185,10247,33851,req-20260219-00000010,trace-314633,sess-022090,customer,api,hdfs,dep-auth-service-002,v2.2.0,host-069,pod-auth-service-12,3,,false,INFO on auth-service /login
730dc3d6-5d41-4ef6-8a96-2d794a4b3c62,2026-02-19T20:36:33,2026-02-19,20,risk-engine,team_risk,score,prod,eu-west-3,/risk/score,dependency_call,INFO,200,81,7050,33796,req-20260219-00000011,trace-727882,sess-079348,service_account,batch,none,dep-risk-engine-001,v1.4.2,host-059,pod-risk-engine-07,2,,false,INFO on risk-engine /risk/score
336e4928-4580-4c26-89ff-896694ef4659,2026-02-19T23:53:28,2026-02-19,23,identity-portal,team_identity,token,prod,eu-west-1,/token,business_event,INFO,200,925,614,28435,req-20260219-00000012,trace-690268,sess-154824,service_account,mobile,postgres,dep-identity-portal-003,v3.3.2,host-072,pod-identity-portal-01,0,,true,INFO on identity-portal /token
669fb768-f3be-4f5d-a513-9e4b94d7022e,2026-02-19T09:01:04,2026-02-19,09,crm-sync,team_support,sync,preprod,eu-west-1,/sync,dependency_call,INFO,200,2015,15207,10518,req-20260219-00000013,trace-529616,sess-120317,anonymous,mobile,hdfs,dep-crm-sync-001,v1.2.1,host-042,pod-crm-sync-01,1,,true,INFO on crm-sync /sync
1c1aaf82-a83c-44fe-b635-fb073ae2c3b2,2026-02-19T07:24:51,2026-02-19,07,crm-sync,team_support,sync,prod,eu-west-1,/sync,http_request,WARN,404,1199,6959,49824,req-20260219-00000014,trace-145342,sess-065749,service_account,api,none,dep-crm-sync-004,v4.2.7,host-022,pod-crm-sync-03,3,,false,WARN on crm-sync /sync
1d80d6ed-65d5-44af-b3dc-237982d04e02,2026-02-19T17:28:45,2026-02-19,17,mobile-backend,team_mobile,push,prod,eu-west-1,/notifications/push,job_step,INFO,204,607,9431,47095,req-20260219-00000015,trace-392292,sess-121097,customer,web,partner_api,dep-mobile-backend-002,v2.6.9,host-007,pod-mobile-backend-03,2,,true,INFO on mobile-backend /notifications/push
86aeb703-ecfe-417e-a762-552bfbeb92b9,2026-02-19T21:14:57,2026-02-19,21,auth-service,team_identity,login,prod,eu-west-3,/login,business_event,INFO,204,169,2178,953,req-20260219-00000016,trace-384006,sess-103759,service_account,web,kafka,dep-auth-service-003,v3.2.3,host-055,pod-auth-service-06,0,,false,INFO on auth-service /login
54070616-7e93-4413-8772-4e67d76f4214,2026-02-19T01:31:58,2026-02-19,01,risk-engine,team_risk,score,prod,eu-west-3,/risk/score,dependency_call,INFO,200,116,7871,22668,req-20260219-00000017,trace-672318,sess-025490,anonymous,mobile,kafka,dep-risk-engine-001,v1.4.2,host-032,pod-risk-engine-05,3,,false,INFO on risk-engine /risk/score
151bf374-faf3-4fad-80ff-3cb6ae8f5a5f,2026-02-19T15:33:00,2026-02-19,15,metrics-api,team_data,metrics,prod,eu-central-1,/metrics,job_step,INFO,201,453,19878,18181,req-20260219-00000018,trace-433654,sess-190585,customer,batch,redis,dep-metrics-api-001,v1.4.1,host-077,pod-metrics-api-07,2,,false,INFO on metrics-api /metrics
c34c0f20-4151-414a-a3f2-31c97669dde2,2026-02-19T02:19:41,2026-02-19,02,metrics-api,team_data,metrics,prod,eu-west-1,/metrics,dependency_call,INFO,200,956,4943,21223,req-20260219-00000019,trace-755452,sess-170120,service_account,batch,none,dep-metrics-api-001,v1.4.1,host-023,pod-metrics-api-05,3,,true,INFO on metrics-api /metrics
28851c72-a85b-493c-bd4e-feafe381aa3e,2026-02-19T04:04:02,2026-02-19,04,auth-service,team_identity,login,preprod,eu-west-3,/login,dependency_call,INFO,201,203,16332,48794,req-20260219-00000020,trace-586227,sess-165350,service_account,api,kafka,dep-auth-service-001,v1.2.8,host-040,pod-auth-service-03,3,,false,INFO on auth-service /login
b3797dea-c2c9-4dfa-b0c2-da615b4dd167,2026-02-19T06:39:52,2026-02-19,06,identity-portal,team_identity,token,preprod,eu-west-1,/token,business_event,INFO,201,833,2383,15722,req-20260219-00000021,trace-894199,sess-008981,customer,batch,kafka,dep-identity-portal-001,v1.3.7,host-073,pod-identity-portal-03,1,,false,INFO on identity-portal /token
bbb5d97e-55c5-4411-9651-dbfe1e09b73e,2026-02-19T21:39:28,2026-02-19,21,identity-portal,team_identity,token,preprod,eu-central-1,/token,dependency_call,INFO,204,1113,18044,39964,req-20260219-00000022,trace-708351,sess-194689,service_account,web,kafka,dep-identity-portal-003,v3.3.2,host-041,pod-identity-portal-09,1,,true,INFO on identity-portal /token
cb00c302-25e8-4b36-a0ce-3054280a19b7,2026-02-19T23:17:26,2026-02-19,23,datalake-ingest,team_data,ingest,preprod,eu-central-1,/ingest,dependency_call,INFO,201,695,12575,2113,req-20260219-00000023,trace-989919,sess-016425,employee,api,kafka,dep-datalake-ingest-003,v3.3.3,host-022,pod-datalake-ingest-06,3,,true,INFO on datalake-ingest /ingest
9a872687-6f7c-43d2-b36f-6b8905746f95,2026-02-19T23:21:09,2026-02-19,23,crm-sync,team_support,sync,prod,eu-central-1,/sync,dependency_call,INFO,201,582,4379,35633,req-20260219-00000024,trace-444732,sess-023849,service_account,batch,none,dep-crm-sync-002,v2.2.2,host-074,pod-crm-sync-05,1,,false,INFO on crm-sync /sync
013a91e2-254f-4a81-b317-d2385e89a41c,2026-02-19T21:34:54,2026-02-19,21,crm-sync,team_support,sync,preprod,eu-west-3,/sync,job_step,INFO,200,1437,866,39666,req-20260219-00000025,trace-728940,sess-091627,customer,batch,redis,dep-crm-sync-002,v2.2.2,host-028,pod-crm-sync-04,3,,false,INFO on crm-sync /sync
eb969a47-35dd-42c2-b18c-81980ea88062,2026-02-19T12:55:56,2026-02-19,12,risk-engine,team_risk,score,prod,eu-west-3,/risk/score,business_event,INFO,201,235,7262,590,req-20260219-00000026,trace-538927,sess-158490,employee,mobile,none,dep-risk-engine-004,v4.4.1,host-017,pod-risk-engine-08,3,,false,INFO on risk-engine /risk/score
cf1dfbd6-fa0a-422c-a302-db7f7a58ac46,2026-02-19T11:35:13,2026-02-19,11,notification-api,team_mobile,email,prod,eu-west-3,/notifications/email,business_event,INFO,204,511,16501,37364,req-20260219-00000027,trace-454738,sess-073593,service_account,mobile,partner_api,dep-notification-api-001,v1.0.3,host-056,pod-notification-api-03,0,,false,INFO on notification-api /notifications/email
967a8574-07c4-4d3b-93e6-43aefe774b7a,2026-02-19T14:25:50,2026-02-19,14,datalake-ingest,team_data,ingest,prod,eu-west-3,/ingest,job_step,INFO,200,680,4320,39015,req-20260219-00000028,trace-553549,sess-023039,customer,batch,partner_api,dep-datalake-ingest-004,v4.3.5,host-071,pod-datalake-ingest-12,0,,true,INFO on datalake-ingest /ingest
10c9dde7-f0c6-4eda-abcc-c720a4dbfb4a,2026-02-19T12:37:56,2026-02-19,12,identity-portal,team_identity,token,prod,eu-west-1,/token,job_step,INFO,200,882,4798,46009,req-20260219-00000029,trace-592398,sess-163221,service_account,batch,hdfs,dep-identity-portal-002,v2.3.4,host-025,pod-identity-portal-07,2,,false,INFO on identity-portal /token
2bc37b8c-05f3-4c56-bc13-57c20e8876f9,2026-02-19T04:40:34,2026-02-19,04,billing-worker,team_payments,refund,preprod,eu-central-1,/refund,http_request,INFO,200,299,18829,40763,req-20260219-00000030,trace-680122,sess-130678,employee,api,none,dep-billing-worker-003,v3.1.0,host-080,pod-billing-worker-07,3,,false,INFO on billing-worker /refund
eb050311-301f-488e-999e-5744e1ff0820,2026-02-19T02:53:07,2026-02-19,02,mobile-backend,team_mobile,push,prod,eu-central-1,/notifications/push,job_step,INFO,200,649,6492,19862,req-20260219-00000031,trace-505827,sess-179619,anonymous,api,postgres,dep-mobile-backend-003,v3.6.9,host-032,pod-mobile-backend-03,3,,true,INFO on mobile-backend /notifications/push
dd274ed7-4735-48aa-b5d9-9bacbf68a6c9,2026-02-19T01:29:57,2026-02-19,01,datalake-ingest,team_data,ingest,preprod,eu-west-1,/ingest,business_event,INFO,200,143,19108,24506,req-20260219-00000032,trace-901644,sess-162164,service_account,api,partner_api,dep-datalake-ingest-004,v4.3.5,host-018,pod-datalake-ingest-11,3,,false,INFO on datalake-ingest /ingest
41675665-cfae-48bb-940f-e66bc715a025,2026-02-19T23:54:53,2026-02-19,23,datalake-ingest,team_data,ingest,prod,eu-west-1,/ingest,http_request,INFO,204,407,1444,37719,req-20260219-00000033,trace-050523,sess-199388,service_account,api,redis,dep-datalake-ingest-004,v4.3.5,host-018,pod-datalake-ingest-12,2,,false,INFO on datalake-ingest /ingest
9e0099f1-35f9-4db5-a405-926a9716775a,2026-02-19T15:36:48,2026-02-19,15,mobile-backend,team_mobile,push,prod,eu-west-1,/notifications/push,http_request,WARN,400,210,5651,19638,req-20260219-00000034,trace-605824,sess-015590,employee,web,postgres,dep-mobile-backend-003,v3.6.9,host-018,pod-mobile-backend-12,1,,false,WARN on mobile-backend /notifications/push
bc5bfd6a-2648-4ab4-914f-a99342594606,2026-02-19T05:54:21,2026-02-19,05,mobile-backend,team_mobile,push,preprod,eu-central-1,/notifications/push,business_event,INFO,200,529,15045,49493,req-20260219-00000035,trace-081189,sess-006541,customer,web,redis,dep-mobile-backend-004,v4.6.1,host-006,pod-mobile-backend-12,1,,true,INFO on mobile-backend /notifications/push
14808d19-8174-4f8e-a7ac-430ad2f7fba4,2026-02-19T02:22:59,2026-02-19,02,notification-api,team_mobile,email,prod,eu-west-3,/notifications/email,dependency_call,INFO,200,798,14792,45153,req-20260219-00000036,trace-948445,sess-026979,anonymous,api,none,dep-notification-api-002,v2.0.1,host-065,pod-notification-api-04,1,,false,INFO on notification-api /notifications/email
391941de-ab7c-4e0e-934d-0a8f72994518,2026-02-19T19:28:06,2026-02-19,19,risk-engine,team_risk,score,prod,eu-west-1,/risk/score,business_event,INFO,200,188,9256,40336,req-20260219-00000037,trace-569020,sess-057612,service_account,web,postgres,dep-risk-engine-001,v1.4.2,host-008,pod-risk-engine-12,1,,false,INFO on risk-engine /risk/score
abcb176d-98c9-46dc-8908-aff9a6b7e8f3,2026-02-19T18:59:29,2026-02-19,18,mobile-backend,team_mobile,push,prod,eu-west-1,/notifications/push,business_event,INFO,200,266,18894,2843,req-20260219-00000038,trace-589465,sess-165896,customer,batch,none,dep-mobile-backend-002,v2.6.9,host-027,pod-mobile-backend-11,3,,false,INFO on mobile-backend /notifications/push
92684a74-53ea-4e98-abf0-cf863463075f,2026-02-19T21:20:03,2026-02-19,21,metrics-api,team_data,metrics,preprod,eu-central-1,/metrics,business_event,INFO,204,515,981,13724,req-20260219-00000039,trace-346802,sess-006225,customer,mobile,postgres,dep-metrics-api-002,v2.4.9,host-006,pod-metrics-api-03,2,,false,INFO on metrics-api /metrics
082151c5-f529-4c46-b36e-9d7c17878832,2026-02-19T07:08:15,2026-02-19,07,billing-worker,team_payments,refund,prod,eu-central-1,/refund,job_step,INFO,204,409,10628,18936,req-20260219-00000040,trace-946082,sess-015213,anonymous,api,postgres,dep-billing-worker-001,v1.1.8,host-012,pod-billing-worker-03,2,,false,INFO on billing-worker /refund
08e303d5-7e65-4140-ac38-e8df39433293,2026-02-19T12:53:03,2026-02-19,12,notification-api,team_mobile,email,prod,eu-west-1,/notifications/email,job_step,INFO,200,1187,15967,26604,req-20260219-00000041,trace-874918,sess-005638,customer,api,kafka,dep-notification-api-001,v1.0.3,host-060,pod-notification-api-09,3,,true,INFO on notification-api /notifications/email
