event_id,event_ts,event_date,event_hour,app_id,team_id,service_name,environment,region,endpoint,event_type,severity,status_code,response_time_ms,bytes_in,bytes_out,request_id,trace_id,session_id,user_type,channel,dependency,deployment_id,build_version,host,pod_name,retry_count,error_code,is_sla_breach,message
3a69c333-f26c-4750-b251-f1c7d5bbfc02,2026-02-27T16:43:26,2026-02-27,16,auth-service,team_identity,login,preprod,eu-west-1,/login,job_step,INFO,200,78,6666,49270,req-20260227-00000000,trace-921911,sess-010831,customer,mobile,partner_api,dep-auth-service-002,v2.2.0,host-062,pod-auth-service-07,2,,false,INFO on auth-service /login
c754b084-55db-4b06-8b9f-40faee4337dc,2026-02-27T01:29:36,2026-02-27,01,mobile-backend,team_mobile,push,prod,eu-west-3,/notifications/push,job_step,ERROR,503,2195,9494,500,req-20260227-00000001,trace-796690,sess-120521,anonymous,web,redis,dep-mobile-backend-002,v2.6.9,host-005,pod-mobile-backend-05,0,,true,ERROR on mobile-backend /notifications/push
1be2b227-4a0a-4359-a151-c1f7fa793dfc,2026-02-27T01:52:18,2026-02-27,01,ticketing-api,team_support,ticket,prod,eu-west-1,/tickets,business_event,INFO,200,913,9904,33099,req-20260227-00000002,trace-013394,sess-023281,customer,api,hdfs,dep-ticketing-api-002,v2.1.5,host-038,pod-ticketing-api-09,0,,true,INFO on ticketing-api /tickets
2e6713fe-35a0-4242-95b6-8a91908a1ef5,2026-02-27T17:20:01,2026-02-27,17,mobile-backend,team_mobile,push,prod,eu-west-3,/notifications/push,job_step,INFO,200,277,3129,44430,req-20260227-00000003,trace-847470,sess-076259,service_account,api,none,dep-mobile-backend-003,v3.6.9,host-031,pod-mobile-backend-06,3,,false,INFO on mobile-backend /notifications/push
b221c5f2-f582-4217-bb04-9a061d97feab,2026-02-27T01:54:18,2026-02-27,01,notification-api,team_mobile,email,preprod,eu-west-1,/notifications/email,http_request,INFO,200,819,1232,10890,req-20260227-00000004,trace-267794,sess-167246,anonymous,mobile,postgres,dep-notification-api-004,v4.0.4,host-010,pod-notification-api-02,3,,false,INFO on notification-api /notifications/email
bc307294-d612-4d93-b5c5-6eb1715fb7f5,2026-02-27T19:20:47,2026-02-27,19,mobile-backend,team_mobile,push,preprod,eu-west-3,/notifications/push,job_step,INFO,201,529,16083,10843,req-20260227-00000005,trace-946428,sess-149533,employee,web,postgres,dep-mobile-backend-003,v3.6.9,host-015,pod-mobile-backend-10,1,,true,INFO on mobile-backend /notifications/push
ea9e9ece-854b-4df4-861c-e3efab872902,2026-02-27T09:54:08,2026-02-27,09,notification-api,team_mobile,email,preprod,eu-west-3,/notifications/email,business_event,INFO,200,428,15250,31348,req-20260227-00000006,trace-917492,sess-016034,service_account,api,none,dep-notification-api-001,v1.0.3,host-018,pod-notification-api-06,0,,false,INFO on notification-api /notifications/email
4f3efeb2-2635-4a7a-85ab-d1c94a0b640d,2026-02-27T12:01:10,2026-02-27,12,identity-portal,team_identity,token,prod,eu-central-1,/token,job_step,INFO,200,555,4202,28683,req-20260227-00000007,trace-851921,sess-091569,employee,api,kafka,dep-identity-portal-001,v1.3.7,host-051,pod-identity-portal-10,0,,false,INFO on identity-portal /token
01b94d50-4c35-4e1a-a222-931f32234684,2026-02-27T03:11:23,2026-02-27,03,notification-api,team_mobile,email,prod,eu-west-3,/notifications/email,business_event,INFO,201,855,3744,41792,req-20260227-00000008,trace-175214,sess-136561,customer,batch,kafka,dep-notification-api-002,v2.0.1,host-078,pod-notification-api-06,1,,false,INFO on notification-api /notifications/email
a633f570-66de-4b46-9a22-951da37f0963,2026-02-27T22:32:59,2026-02-27,22,mobile-backend,team_mobile,push,prod,eu-west-1,/notifications/push,job_step,INFO,200,114,11035,31273,req-20260227-00000009,trace-313708,sess-008976,employee,mobile,partner_api,dep-mobile-backend-004,v4.6.1,host-020,pod-mobile-backend-03,0,,false,INFO on mobile-backend /notifications/push
0b7e50ff-c3e1-4e9e-9622-11f83f62d694,2026-02-27T04:02:28,2026-02-27,04,metrics-api,team_data,metrics,prod,eu-west-3,/metrics,business_event,ERROR,500,1920,8076,4044,req-20260227-00000010,trace-638938,sess-036455,service_account,api,none,dep-metrics-api-003,v3.4.5,host-076,pod-metrics-api-07,1,,true,ERROR on metrics-api /metrics
9a0a1c8f-5eec-4f95-883d-d9d0c229d25b,2026-02-27T21:23:33,2026-02-27,21,notification-api,team_mobile,email,prod,eu-west-3,/notifications/email,job_step,WARN,404,198,15496,49450,req-20260227-00000011,trace-852549,sess-160719,service_account,api,redis,dep-notification-api-003,v3.0.1,host-036,pod-notification-api-07,2,,false,WARN on notification-api /notifications/email
f92c1b47-c451-4a80-976f-992a24a02c17,2026-02-27T08:08:06,2026-02-27,08,risk-engine,team_risk,score,prod,eu-west-3,/risk/score,dependency_call,INFO,200,153,6065,36003,req-20260227-00000012,trace-113145,sess-086517,anonymous,batch,postgres,dep-risk-engine-004,v4.4.1,host-063,pod-risk-engine-12,2,,false,INFO on risk-engine /risk/score
