event_id,event_ts,event_date,event_hour,app_id,team_id,service_name,environment,region,endpoint,event_type,severity,status_code,response_time_ms,bytes_in,bytes_out,request_id,trace_id,session_id,user_type,channel,dependency,deployment_id,build_version,host,pod_name,retry_count,error_code,is_sla_breach,message
db6ffe2e-8e2e-4fdf-b026-11b7f700d5b6,2026-02-15T16:10:36,2026-02-15,16,fraud-detector,team_risk,fraud-check,preprod,eu-central-1,/fraud/check,dependency_call,INFO,200,259,6005,24960,req-20260215-00000000,trace-739280,sess-002230,anonymous,batch,kafka,dep-fraud-detector-002,v2.5.0,host-042,pod-fraud-detector-12,2,,false,INFO on fraud-detector /fraud/check
881b800e-3aed-4f89-a964-9a8e05a6c416,2026-02-15T04:06:18,2026-02-15,04,ticketing-api,team_support,ticket,prod,eu-west-1,/tickets,business_event,INFO,204,958,8604,44808,req-20260215-00000001,trace-940625,sess-175539,service_account,batch,kafka,dep-ticketing-api-002,v2.1.5,host-021,pod-ticketing-api-01,1,,true,INFO on ticketing-api /tickets
6b12726d-f074-43a1-ad5c-c53e60d98f3d,2026-02-15T15:10:36,2026-02-15,15,crm-sync,team_support,sync,prod,eu-west-1,/sync,job_step,INFO,200,464,19787,2922,req-20260215-00000002,trace-457778,sess-125066,anonymous,batch,redis,dep-crm-sync-002,v2.2.2,host-068,pod-crm-sync-07,0,,false,INFO on crm-sync /sync
2583e6b2-4b2d-4c08-8186-fac20d053556,2026-02-15T07:05:23,2026-02-15,07,metrics-api,team_data,metrics,preprod,eu-central-1,/metrics,dependency_call,INFO,201,1140,1308,49526,req-20260215-00000003,trace-835950,sess-044060,employee,mobile,none,dep-metrics-api-001,v1.4.1,host-061,pod-metrics-api-03,1,,true,INFO on metrics-api /metrics
f27ffa55-26cc-43b3-860b-20240071d4c5,2026-02-15T04:25:46,2026-02-15,04,risk-engine,team_risk,score,prod,eu-central-1,/risk/score,job_step,INFO,200,196,8787,38208,req-20260215-00000004,trace-555572,sess-148974,employee,batch,postgres,dep-risk-engine-002,v2.4.5,host-061,pod-risk-engine-01,2,,false,INFO on risk-engine /risk/score
2876503a-eb9e-432b-911c-b241ae8dd795,2026-02-15T17:29:33,2026-02-15,17,identity-portal,team_identity,token,prod,eu-west-3,/token,http_request,INFO,204,435,10427,30961,req-20260215-00000005,trace-536068,sess-186785,anonymous,batch,redis,dep-identity-portal-002,v2.3.4,host-024,pod-identity-portal-12,0,,false,INFO on identity-portal /token
b7c14dc8-2f07-447d-a7d5-34ada5a3782a,2026-02-15T13:03:16,2026-02-15,13,metrics-api,team_data,metrics,prod,eu-west-3,/metrics,business_event,INFO,200,177,8759,6644,req-20260215-00000006,trace-180661,sess-095125,customer,mobile,partner_api,dep-metrics-api-004,v4.4.7,host-028,pod-metrics-api-07,2,,false,INFO on metrics-api /metrics
bf3354c6-7b8e-4bbd-8bfd-51a6ec0c6b7a,2026-02-15T22:49:27,2026-02-15,22,crm-sync,team_support,sync,preprod,eu-west-3,/sync,http_request,INFO,204,1094,10279,28318,req-20260215-00000007,trace-627065,sess-037126,customer,batch,kafka,dep-crm-sync-003,v3.2.3,host-013,pod-crm-sync-02,2,,false,INFO on crm-sync /sync
8aa09a06-3004-4650-9dbc-23303cf2f8ac,2026-02-15T23:18:22,2026-02-15,23,notification-api,team_mobile,email,prod,eu-west-1,/notifications/email,job_step,INFO,200,824,9899,24194,req-20260215-00000008,trace-248267,sess-173367,customer,web,hdfs,dep-notification-api-002,v2.0.1,host-055,pod-notification-api-04,1,,false,INFO on notification-api /notifications/email
a4c33f38-b4ca-446d-b8d5-c052e599caff,2026-02-15T11:41:44,2026-02-15,11,risk-engine,team_risk,score,prod,eu-west-3,/risk/score,http_request,INFO,201,183,4714,12944,req-20260215-00000009,trace-893952,sess-199792,customer,api,none,dep-risk-engine-001,v1.4.2,host-078,pod-risk-engine-12,2,,false,INFO on risk-engine /risk/score
