event_id,event_ts,event_date,event_hour,app_id,team_id,service_name,environment,region,endpoint,event_type,severity,status_code,response_time_ms,bytes_in,bytes_out,request_id,trace_id,session_id,user_type,channel,dependency,deployment_id,build_version,host,pod_name,retry_count,error_code,is_sla_breach,message
c0df5321-aabf-45c0-86ce-330b3c65cc4e,2026-02-08T16:00:47,2026-02-08,16,identity-portal,team_identity,token,prod,eu-west-3,/token,job_step,INFO,200,280,808,22405,req-20260208-00000000,trace-450252,sess-041329,anonymous,mobile,none,dep-identity-portal-004,v4.3.6,host-041,pod-identity-portal-05,0,,false,INFO on identity-portal /token
ca8b061a-cf1b-4f13-88c1-444f55bc972c,2026-02-08T10:33:40,2026-02-08,10,risk-engine,team_risk,score,prod,eu-central-1,/risk/score,dependency_call,INFO,200,67,3785,25252,req-20260208-00000001,trace-378632,sess-199211,anonymous,web,postgres,dep-risk-engine-004,v4.4.1,host-079,pod-risk-engine-07,1,,false,INFO on risk-engine /risk/score
0ae99b67-e7c8-4128-85e0-fdc231e48059,2026-02-08T19:57:18,2026-02-08,19,crm-sync,team_support,sync,prod,eu-west-3,/sync,dependency_call,INFO,201,1037,2539,37110,req-20260208-00000002,trace-501251,sess-161825,customer,web,postgres,dep-crm-sync-004,v4.2.7,host-033,pod-crm-sync-05,2,,false,INFO on crm-sync /sync
2a793833-ad6b-430d-92b5-517d1e2512e9,2026-02-08T13:04:33,2026-02-08,13,risk-engine,team_risk,score,preprod,eu-west-1,/risk/score,http_request,WARN,400,286,11532,46808,req-20260208-00000003,trace-874302,sess-118613,customer,api,postgres,dep-risk-engine-004,v4.4.1,host-059,pod-risk-engine-03,1,,true,WARN on risk-engine /risk/score
19c34173-d33d-41db-bb27-a14a7c56456e,2026-02-08T14:43:46,2026-02-08,14,metrics-api,team_data,metrics,prod,eu-central-1,/metrics,business_event,ERROR,500,3174,9503,35322,req-20260208-00000004,trace-212808,sess-063950,anonymous,web,kafka,dep-metrics-api-003,v3.4.5,host-047,pod-metrics-api-07,3,,true,ERROR on metrics-api /metrics
fec93fb0-578f-4a71-8118-17fb450f923a,2026-02-08T14:53:24,2026-02-08,14,mobile-backend,team_mobile,push,prod,eu-west-1,/notifications/push,dependency_call,INFO,200,286,10174,11621,req-20260208-00000005,trace-887745,sess-175163,employee,web,redis,dep-mobile-backend-004,v4.6.1,host-025,pod-mobile-backend-03,3,,false,INFO on mobile-backend /notifications/push
8298a6ec-0e2c-4245-b6f9-31d0b7987da3,2026-02-08T08:46:09,2026-02-08,08,crm-sync,team_support,sync,prod,eu-west-1,/sync,dependency_call,INFO,200,1389,8454,43875,req-20260208-00000006,trace-946663,sess-098149,customer,api,none,dep-crm-sync-002,v2.2.2,host-064,pod-crm-sync-02,0,,false,INFO on crm-sync /sync
8cc86a41-888e-4eec-b917-8de193b9e06e,2026-02-08T17:53:52,2026-02-08,17,risk-engine,team_risk,score,preprod,eu-west-1,/risk/score,business_event,INFO,200,262,13620,41786,req-20260208-00000007,trace-108825,sess-018295,employee,web,none,dep-risk-engine-002,v2.4.5,host-051,pod-risk-engine-08,3,,true,INFO on risk-engine /risk/score
063260ee-1e74-4768-bea5-0ea2bb31918f,2026-02-08T00:40:01,2026-02-08,00,payment-api,team_payments,checkout,prod,eu-west-3,/checkout,http_request,INFO,200,162,6337,49284,req-20260208-00000008,trace-271548,sess-042366,service_account,api,postgres,dep-payment-api-003,v3.0.3,host-047,pod-payment-api-10,0,,false,INFO on payment-api /checkout
b9aa8ec4-f0b7-43e9-8805-29e1ff6888b4,2026-02-08T17:29:56,2026-02-08,17,billing-worker,team_payments,refund,preprod,eu-central-1,/refund,business_event,INFO,200,112,8733,38034,req-20260208-00000009,trace-798386,sess-161294,customer,mobile,hdfs,dep-billing-worker-004,v4.1.1,host-069,pod-billing-worker-01,3,,false,INFO on billing-worker /refund
