event_id,event_ts,event_date,event_hour,app_id,team_id,service_name,environment,region,endpoint,event_type,severity,status_code,response_time_ms,bytes_in,bytes_out,request_id,trace_id,session_id,user_type,channel,dependency,deployment_id,build_version,host,pod_name,retry_count,error_code,is_sla_breach,message
fda77c66-6a7d-4d79-a669-a20850996a76,2025-12-05T23:07:09,2025-12-05,23,datalake-ingest,team_data,ingest,preprod,eu-west-1,/ingest,dependency_call,INFO,200,354,1930,13044,req-20251205-00000000,trace-184170,sess-150801,anonymous,batch,none,dep-datalake-ingest-003,v3.3.3,host-043,pod-datalake-ingest-10,0,,false,INFO on datalake-ingest /ingest
2940a77c-fd3f-490e-a5c4-e83840fc0429,2025-12-05T20:02:43,2025-12-05,20,identity-portal,team_identity,token,preprod,eu-west-3,/token,job_step,INFO,200,515,14390,1703,req-20251205-00000001,trace-209975,sess-083733,service_account,web,postgres,dep-identity-portal-002,v2.3.4,host-014,pod-identity-portal-12,3,,false,INFO on identity-portal /token
9757309e-a391-49ab-beb3-4a1b93231a75,2025-12-05T00:47:22,2025-12-05,00,auth-service,team_identity,login,prod,eu-west-3,/login,business_event,INFO,200,87,11934,15166,req-20251205-00000002,trace-588517,sess-067821,anonymous,api,postgres,dep-auth-service-003,v3.2.3,host-020,pod-auth-service-10,2,,false,INFO on auth-service /login
11f6445e-26d4-41d3-abeb-e50f892a965d,2025-12-05T23:03:32,2025-12-05,23,notification-api,team_mobile,email,prod,eu-west-1,/notifications/email,dependency_call,WARN,400,789,6434,538,req-20251205-00000003,trace-251398,sess-121231,anonymous,mobile,hdfs,dep-notification-api-004,v4.0.4,host-003,pod-notification-api-03,1,TIMEOUT,false,WARN on notification-api /notifications/email
bbdbb680-c635-49f2-9aeb-756a92acdc5b,2025-12-05T09:45:47,2025-12-05,09,notification-api,team_mobile,email,preprod,eu-central-1,/notifications/email,job_step,ERROR,502,4116,3548,36346,req-20251205-00000004,trace-917424,sess-100994,customer,web,partner_api,dep-notification-api-003,v3.0.1,host-007,pod-notification-api-09,2,HTTP_500,true,ERROR on notification-api /notifications/email
51c1aed0-48c4-4e91-81be-717d6f129eda,2025-12-05T03:56:32,2025-12-05,03,notification-api,team_mobile,email,prod,eu-west-3,/notifications/email,business_event,ERROR,500,1974,11154,42415,req-20251205-00000005,trace-380412,sess-193170,service_account,web,redis,dep-notification-api-004,v4.0.4,host-073,pod-notification-api-11,1,,true,ERROR on notification-api /notifications/email
36c2855e-f511-4c9d-a49d-4839fb139157,2025-12-05T06:17:30,2025-12-05,06,payment-api,team_payments,checkout,prod,eu-central-1,/checkout,business_event,INFO,200,357,15356,38709,req-20251205-00000006,trace-246109,sess-178638,anonymous,web,hdfs,dep-payment-api-003,v3.0.3,host-068,pod-payment-api-04,2,,true,INFO on payment-api /checkout
09fb5e1f-5414-432c-ba75-ce2b2a432a7f,2025-12-05T16:23:21,2025-12-05,16,fraud-detector,team_risk,fraud-check,prod,eu-central-1,/fraud/check,business_event,INFO,200,570,1354,30434,req-20251205-00000007,trace-995929,sess-117215,anonymous,web,partner_api,dep-fraud-detector-002,v2.5.0,host-065,pod-fraud-detector-12,1,,true,INFO on fraud-detector /fraud/check
471be621-6eda-4aa1-814c-ecdfd941b333,2025-12-05T19:44:50,2025-12-05,19,fraud-detector,team_risk,fraud-check,prod,eu-west-1,/fraud/check,dependency_call,INFO,200,263,3806,2182,req-20251205-00000008,trace-435815,sess-048494,employee,api,partner_api,dep-fraud-detector-001,v1.5.9,host-039,pod-fraud-detector-01,3,,false,INFO on fraud-detector /fraud/check
f0602b98-202b-420c-83b3-5b8259df1d59,2025-12-05T14:40:12,2025-12-05,14,notification-api,team_mobile,email,preprod,eu-west-3,/notifications/email,business_event,ERROR,503,4523,13387,37202,req-20251205-00000009,trace-482056,sess-055397,service_account,mobile,postgres,dep-notification-api-003,v3.0.1,host-013,pod-notification-api-11,2,VALIDATION_ERROR,true,ERROR on notification-api /notifications/email
