event_id,event_ts,event_date,event_hour,app_id,team_id,service_name,environment,region,endpoint,event_type,severity,status_code,response_time_ms,bytes_in,bytes_out,request_id,trace_id,session_id,user_type,channel,dependency,deployment_id,build_version,host,pod_name,retry_count,error_code,is_sla_breach,message
382b5af5-a929-4f63-a51d-c13470f46644,2026-01-02T03:48:35,2026-01-02,03,identity-portal,team_identity,token,prod,eu-west-1,/token,business_event,INFO,200,371,10473,38576,req-20260102-00000000,trace-865348,sess-196263,employee,web,redis,dep-identity-portal-003,v3.3.2,host-052,pod-identity-portal-02,2,,false,INFO on identity-portal /token
2247850e-d6bf-4fd4-b371-f3237e868be2,2026-01-02T20:51:54,2026-01-02,20,risk-engine,team_risk,score,prod,eu-west-3,/risk/score,http_request,WARN,429,327,12234,25923,req-20260102-00000001,trace-886116,sess-129120,service_account,api,partner_api,dep-risk-engine-004,v4.4.1,host-015,pod-risk-engine-04,3,TIMEOUT,true,WARN on risk-engine /risk/score
ff5e87e4-b42d-457d-9101-cc56f75b7a4e,2026-01-02T12:29:24,2026-01-02,12,auth-service,team_identity,login,preprod,eu-west-3,/login,job_step,INFO,200,127,3850,33314,req-20260102-00000002,trace-210650,sess-031977,employee,batch,redis,dep-auth-service-002,v2.2.0,host-065,pod-auth-service-02,1,,false,INFO on auth-service /login
d7bc64d1-9b2b-4922-955a-07d4ba6d5324,2026-01-02T11:43:53,2026-01-02,11,identity-portal,team_identity,token,prod,eu-central-1,/token,http_request,INFO,200,752,14497,647,req-20260102-00000003,trace-997082,sess-043506,customer,web,hdfs,dep-identity-portal-004,v4.3.6,host-041,pod-identity-portal-04,0,,false,INFO on identity-portal /token
ce325142-6c02-45be-8caa-62296494710a,2026-01-02T07:32:44,2026-01-02,07,ticketing-api,team_support,ticket,prod,eu-west-1,/tickets,business_event,INFO,200,596,873,34418,req-20260102-00000004,trace-034826,sess-009328,anonymous,web,postgres,dep-ticketing-api-001,v1.1.5,host-056,pod-ticketing-api-04,2,,false,INFO on ticketing-api /tickets
7d7ac87b-e555-49f5-b863-57a66fe4dc7b,2026-01-02T05:11:41,2026-01-02,05,notification-api,team_mobile,email,prod,eu-west-1,/notifications/email,http_request,INFO,201,773,11696,21761,req-20260102-00000005,trace-953525,sess-029903,employee,mobile,kafka,dep-notification-api-001,v1.0.3,host-022,pod-notification-api-10,3,,false,INFO on notification-api /notifications/email
3b7c8765-b429-45ae-b073-3fc20dd94a33,2026-01-02T06:49:39,2026-01-02,06,risk-engine,team_risk,score,prod,eu-west-3,/risk/score,business_event,INFO,200,250,15272,27018,req-20260102-00000006,trace-760080,sess-091377,anonymous,mobile,postgres,dep-risk-engine-002,v2.4.5,host-074,pod-risk-engine-03,3,,false,INFO on risk-engine /risk/score
e6069a61-ef6d-4d5a-a012-9c979582690d,2026-01-02T00:55:25,2026-01-02,00,auth-service,team_identity,login,prod,eu-west-3,/login,http_request,INFO,200,265,15507,11013,req-20260102-00000007,trace-429102,sess-070465,customer,api,none,dep-auth-service-004,v4.2.8,host-051,pod-auth-service-03,2,,true,INFO on auth-service /login
6b1f2096-4f44-42ea-a093-d5e6e5bde3ab,2026-01-02T23:10:45,2026-01-02,23,metrics-api,team_data,metrics,prod,eu-central-1,/metrics,dependency_call,INFO,200,826,1451,40030,req-20260102-00000008,trace-802422,sess-099157,anonymous,batch,postgres,dep-metrics-api-001,v1.4.1,host-025,pod-metrics-api-04,1,,false,INFO on metrics-api /metrics
b316208a-ddb4-4c04-935e-20dc2ae6958a,2026-01-02T11:49:18,2026-01-02,11,fraud-detector,team_risk,fraud-check,prod,eu-west-1,/fraud/check,business_event,INFO,200,333,3974,37745,req-20260102-00000009,trace-330616,sess-057926,service_account,batch,redis,dep-fraud-detector-003,v3.5.7,host-038,pod-fraud-detector-07,1,,false,INFO on fraud-detector /fraud/check
54e37cd6-a560-46b2-9490-16caf3705951,2026-01-02T20:16:41,2026-01-02,20,billing-worker,team_payments,refund,prod,eu-west-1,/refund,job_step,WARN,401,383,10724,1347,req-20260102-00000010,trace-834298,sess-123287,service_account,batch,redis,dep-billing-worker-003,v3.1.0,host-010,pod-billing-worker-04,0,DEPENDENCY_DOWN,false,WARN on billing-worker /refund
daa274ae-302e-4570-86a9-bb0623485c83,2026-01-02T12:51:25,2026-01-02,12,payment-api,team_payments,checkout,prod,eu-central-1,/checkout,business_event,INFO,200,190,7732,17238,req-20260102-00000011,trace-886492,sess-001727,customer,mobile,kafka,dep-payment-api-001,v1.0.1,host-043,pod-payment-api-10,1,,false,INFO on payment-api /checkout
ac186931-d2bc-4df6-b55a-5c43451bbf82,2026-01-02T09:54:21,2026-01-02,09,notification-api,team_mobile,email,preprod,eu-central-1,/notifications/email,dependency_call,ERROR,503,2901,5699,9870,req-20260102-00000012,trace-979279,sess-029213,customer,mobile,redis,dep-notification-api-004,v4.0.4,host-033,pod-notification-api-03,2,,true,ERROR on notification-api /notifications/email
3f9acd7c-3eb4-43b7-86d7-d4a663ba3e95,2026-01-02T03:39:38,2026-01-02,03,fraud-detector,team_risk,fraud-check,prod,eu-central-1,/fraud/check,http_request,INFO,200,51,16954,26031,req-20260102-00000013,trace-587922,sess-099690,anonymous,web,kafka,dep-fraud-detector-003,v3.5.7,host-057,pod-fraud-detector-12,3,,false,INFO on fraud-detector /fraud/check
eb91c0d7-319f-4b9f-a068-86af82b97410,2026-01-02T21:02:39,2026-01-02,21,ticketing-api,team_support,ticket,prod,eu-west-1,/tickets,business_event,INFO,200,299,19924,46774,req-20260102-00000014,trace-321775,sess-101848,customer,web,partner_api,dep-ticketing-api-003,v3.1.3,host-072,pod-ticketing-api-01,2,,false,INFO on ticketing-api /tickets
15b70fb3-a046-4172-a790-3a477057e08f,2026-01-02T07:22:25,2026-01-02,07,mobile-backend,team_mobile,push,prod,eu-central-1,/notifications/push,job_step,INFO,200,475,6830,38717,req-20260102-00000015,trace-660307,sess-072324,anonymous,api,partner_api,dep-mobile-backend-003,v3.6.9,host-045,pod-mobile-backend-12,0,,false,INFO on mobile-backend /notifications/push
6378c84f-c2dc-4b43-ba3c-e4295bbbf46c,2026-01-02T04:33:28,2026-01-02,04,risk-engine,team_risk,score,preprod,eu-west-3,/risk/score,http_request,INFO,200,172,16085,8247,req-20260102-00000016,trace-662172,sess-040997,anonymous,web,redis,dep-risk-engine-002,v2.4.5,host-064,pod-risk-engine-11,0,,false,INFO on risk-engine /risk/score
dea4c040-1a4c-4622-8513-773aba027ba9,2026-01-02T15:31:45,2026-01-02,15,identity-portal,team_identity,token,prod,eu-west-3,/token,job_step,INFO,200,600,10934,25616,req-20260102-00000017,trace-976465,sess-109288,employee,mobile,none,dep-identity-portal-003,v3.3.2,host-070,pod-identity-portal-06,3,,false,INFO on identity-portal /token
